Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Zip Code 
7717,4929,9/1/2013 12:12,San Francisco City Hall,58,9/1/2013 13:34,Powell Street BART,39,571,Customer,94109
7718,1322,9/1/2013 12:13,Embarcadero at Sansome,60,9/1/2013 12:35,Clay at Battery,41,583,Customer,29910
7719,1234,9/1/2013 12:14,Harry Bridges Plaza (Ferry Building),50,9/1/2013 12:34,Embarcadero at Vallejo,48,392,Customer,94608
7720,1261,9/1/2013 12:14,Harry Bridges Plaza (Ferry Building),50,9/1/2013 12:35,Embarcadero at Vallejo,48,326,Customer,94608
7721,1774,9/1/2013 12:15,San Francisco Caltrain (Townsend at 4th),70,9/1/2013 12:45,Embarcadero at Sansome,60,310,Customer,
7725,1006,9/1/2013 12:17,Harry Bridges Plaza (Ferry Building),50,9/1/2013 12:34,Embarcadero at Vallejo,48,284,Customer,91748
7726,990,9/1/2013 12:17,Harry Bridges Plaza (Ferry Building),50,9/1/2013 12:34,Embarcadero at Vallejo,48,327,Customer,91748
7727,1656,9/1/2013 12:17,San Francisco Caltrain (Townsend at 4th),70,9/1/2013 12:45,Embarcadero at Sansome,60,554,Customer,
7728,657,9/1/2013 12:18,Clay at Battery,41,9/1/2013 12:29,Embarcadero at Sansome,60,369,Customer,
7731,6009,9/1/2013 12:19,Embarcadero at Sansome,60,9/1/2013 13:59,Embarcadero at Sansome,60,438,Customer,92832
7732,306,9/1/2013 12:19,Commercial at Montgomery,45,9/1/2013 12:25,Grant Avenue at Columbus Avenue,73,637,Customer,94111
7734,1258,9/1/2013 12:20,Arena Green / SAP Center,14,9/1/2013 12:41,San Salvador at 1st,8,89,Customer,95113
7735,14835,9/1/2013 12:19,Powell at Post (Union Square),71,9/1/2013 16:27,Powell at Post (Union Square),71,521,Customer,19382
7736,1249,9/1/2013 12:20,Arena Green / SAP Center,14,9/1/2013 12:41,San Salvador at 1st,8,76,Customer,95113
7737,790,9/1/2013 12:15,Golden Gate at Polk,59,9/1/2013 12:28,San Francisco City Hall,58,366,Subscriber,94102
7739,981,9/1/2013 12:23,2nd at Folsom,62,9/1/2013 12:40,Harry Bridges Plaza (Ferry Building),50,594,Customer,78757
7740,973,9/1/2013 12:23,2nd at Folsom,62,9/1/2013 12:40,Harry Bridges Plaza (Ferry Building),50,565,Customer,78757
7741,1305,9/1/2013 12:24,Cowper at University,37,9/1/2013 12:45,Cowper at University,37,144,Customer,94301
7743,853,9/1/2013 12:25,Harry Bridges Plaza (Ferry Building),50,9/1/2013 12:39,Davis at Jackson,42,580,Customer,91745
7744,859,9/1/2013 12:26,Harry Bridges Plaza (Ferry Building),50,9/1/2013 12:40,Davis at Jackson,42,268,Customer,91745
7745,545,9/1/2013 12:26,Harry Bridges Plaza (Ferry Building),50,9/1/2013 12:35,Embarcadero at Vallejo,48,339,Customer,91745
7746,823,9/1/2013 12:26,2nd at Folsom,62,9/1/2013 12:40,Harry Bridges Plaza (Ferry Building),50,522,Customer,94158
7747,804,9/1/2013 12:26,2nd at Folsom,62,9/1/2013 12:40,Harry Bridges Plaza (Ferry Building),50,356,Customer,94158
7749,1501,9/1/2013 12:27,Japantown,9,9/1/2013 12:52,San Jose City Hall,10,638,Customer,
7751,1486,9/1/2013 12:27,Japantown,9,9/1/2013 12:52,San Jose City Hall,10,640,Customer,
7752,735,9/1/2013 12:28,Mechanics Plaza (Market at Battery),75,9/1/2013 12:40,2nd at Townsend,61,543,Customer,53217
7753,734,9/1/2013 12:28,Mechanics Plaza (Market at Battery),75,9/1/2013 12:40,2nd at Townsend,61,422,Customer,53217
7755,1463,9/1/2013 12:28,Steuart at Market,74,9/1/2013 12:52,San Francisco Caltrain (Townsend at 4th),70,447,Customer,94133
7757,1457,9/1/2013 12:28,Embarcadero at Sansome,60,9/1/2013 12:53,Civic Center BART (7th at Market),72,514,Subscriber,94110
7758,802,9/1/2013 12:28,Embarcadero at Folsom,51,9/1/2013 12:42,San Francisco Caltrain (Townsend at 4th),70,469,Customer,
7759,736,9/1/2013 12:29,Townsend at 7th,65,9/1/2013 12:41,San Francisco City Hall,58,319,Subscriber,94117
7760,722,9/1/2013 12:30,Townsend at 7th,65,9/1/2013 12:42,San Francisco City Hall,58,359,Subscriber,94117
7763,2873,9/1/2013 12:31,Harry Bridges Plaza (Ferry Building),50,9/1/2013 13:19,Embarcadero at Sansome,60,636,Customer,92104
7764,9074,9/1/2013 12:32,Powell at Post (Union Square),71,9/1/2013 15:03,Post at Kearney,47,591,Customer,98109
7765,1209,9/1/2013 12:32,Steuart at Market,74,9/1/2013 12:52,San Francisco Caltrain (Townsend at 4th),70,515,Customer,11206
7767,13127,9/1/2013 12:34,Market at 10th,67,9/1/2013 16:12,Post at Kearney,47,630,Customer,95351
7773,2406,9/1/2013 12:37,Embarcadero at Bryant,54,9/1/2013 13:17,Embarcadero at Vallejo,48,361,Customer,33629
7774,12871,9/1/2013 12:38,Market at 10th,67,9/1/2013 16:13,Post at Kearney,47,370,Customer,
7776,2270,9/1/2013 12:39,Embarcadero at Bryant,54,9/1/2013 13:17,Embarcadero at Vallejo,48,444,Customer,33803
7779,717,9/1/2013 12:42,Harry Bridges Plaza (Ferry Building),50,9/1/2013 12:54,Powell at Post (Union Square),71,565,Subscriber,94109
7780,1936,9/1/2013 12:42,Mechanics Plaza (Market at Battery),75,9/1/2013 13:15,Powell at Post (Union Square),71,603,Customer,
7781,668,9/1/2013 12:43,Harry Bridges Plaza (Ferry Building),50,9/1/2013 12:54,Powell at Post (Union Square),71,522,Subscriber,94109
7782,2027,9/1/2013 12:47,Palo Alto Caltrain Station,34,9/1/2013 13:20,Palo Alto Caltrain Station,34,163,Customer,94103
7783,1327,9/1/2013 12:45,Rengstorff Avenue / California Street,33,9/1/2013 13:07,Mountain View Caltrain Station,28,138,Subscriber,94040
7784,3354,9/1/2013 12:48,Howard at 2nd,63,9/1/2013 13:43,Embarcadero at Sansome,60,316,Customer,94105
7785,1158,9/1/2013 12:51,San Jose Diridon Caltrain Station,2,9/1/2013 13:10,Japantown,9,96,Subscriber,94040
7793,1828,9/1/2013 12:55,2nd at Townsend,61,9/1/2013 13:26,Davis at Jackson,42,558,Customer,94107
7795,1803,9/1/2013 12:56,2nd at Townsend,61,9/1/2013 13:26,Davis at Jackson,42,337,Customer,94107
7799,26128,9/1/2013 12:56,Franklin at Maple,21,9/1/2013 20:12,Franklin at Maple,21,205,Customer,94063
7803,1716,9/1/2013 12:57,2nd at Townsend,61,9/1/2013 13:26,Davis at Jackson,42,461,Customer,94087
7805,26100,9/1/2013 12:57,Franklin at Maple,21,9/1/2013 20:12,Franklin at Maple,21,217,Customer,94063
7806,1671,9/1/2013 12:58,2nd at Townsend,61,9/1/2013 13:26,Davis at Jackson,42,535,Customer,94107
7808,1686,9/1/2013 12:58,2nd at Townsend,61,9/1/2013 13:26,Davis at Jackson,42,385,Customer,94107
7810,1497,9/1/2013 12:58,San Francisco Caltrain (Townsend at 4th),70,9/1/2013 13:23,2nd at Townsend,61,515,Customer,11206
7812,804,9/1/2013 12:59,Embarcadero at Vallejo,48,9/1/2013 13:12,Mechanics Plaza (Market at Battery),75,392,Customer,94105
7815,1446,9/1/2013 12:59,San Francisco Caltrain (Townsend at 4th),70,9/1/2013 13:23,2nd at Townsend,61,447,Customer,94133
7816,9451,9/1/2013 13:00,Market at Sansome,77,9/1/2013 15:37,Mechanics Plaza (Market at Battery),75,516,Customer,95125
7818,955,9/1/2013 13:02,Yerba Buena Center of the Arts (3rd @ Howard),68,9/1/2013 13:18,Harry Bridges Plaza (Ferry Building),50,590,Customer,94131
7819,932,9/1/2013 13:03,Yerba Buena Center of the Arts (3rd @ Howard),68,9/1/2013 13:18,Harry Bridges Plaza (Ferry Building),50,509,Customer,94131
7820,6618,9/1/2013 13:03,San Francisco City Hall,58,9/1/2013 14:53,Embarcadero at Sansome,60,319,Customer,80435
7821,571,9/1/2013 13:03,Townsend at 7th,65,9/1/2013 13:13,Civic Center BART (7th at Market),72,440,Subscriber,94612
7822,568,9/1/2013 13:03,Townsend at 7th,65,9/1/2013 13:13,Civic Center BART (7th at Market),72,470,Subscriber,94107
7823,2264,9/1/2013 13:04,Harry Bridges Plaza (Ferry Building),50,9/1/2013 13:42,Embarcadero at Sansome,60,285,Customer,78757
7824,8745,9/1/2013 13:04,Davis at Jackson,42,9/1/2013 15:30,Davis at Jackson,42,608,Customer,94109
7825,8751,9/1/2013 13:05,Davis at Jackson,42,9/1/2013 15:31,Davis at Jackson,42,416,Customer,94109
7826,1147,9/1/2013 13:06,Harry Bridges Plaza (Ferry Building),50,9/1/2013 13:26,Embarcadero at Sansome,60,437,Customer,78757
7830,814,9/1/2013 13:12,San Jose Diridon Caltrain Station,2,9/1/2013 13:25,San Jose Civic Center,3,37,Customer,94116
7831,797,9/1/2013 13:12,San Jose Diridon Caltrain Station,2,9/1/2013 13:25,San Jose Civic Center,3,643,Customer,94116
7832,16670,9/1/2013 13:14,Harry Bridges Plaza (Ferry Building),50,9/1/2013 17:52,Harry Bridges Plaza (Ferry Building),50,415,Customer,94132
7833,639,9/1/2013 13:16,Spear at Folsom,49,9/1/2013 13:27,Market at Sansome,77,615,Subscriber,94105
7834,184,9/1/2013 13:17,Embarcadero at Sansome,60,9/1/2013 13:21,Embarcadero at Sansome,60,356,Customer,92104
7836,5731,9/1/2013 13:18,San Francisco City Hall,58,9/1/2013 14:53,Embarcadero at Sansome,60,366,Customer,95123
7838,163,9/1/2013 13:19,Temporary Transbay Terminal (Howard at Beale),55,9/1/2013 13:22,Howard at 2nd,63,345,Subscriber,94105
7839,1242,9/1/2013 13:20,Embarcadero at Sansome,60,9/1/2013 13:41,2nd at Townsend,61,399,Customer,
7840,1221,9/1/2013 13:21,Embarcadero at Sansome,60,9/1/2013 13:41,2nd at Townsend,61,356,Customer,
7843,587,9/1/2013 13:25,Japantown,9,9/1/2013 13:35,MLK Library,11,96,Subscriber,94040
7846,4548,9/1/2013 13:25,University and Emerson,35,9/1/2013 14:41,University and Emerson,35,103,Customer,
7849,20240,9/1/2013 13:26,Embarcadero at Vallejo,48,9/1/2013 19:03,Harry Bridges Plaza (Ferry Building),50,326,Customer,98122
7851,20196,9/1/2013 13:27,Embarcadero at Vallejo,48,9/1/2013 19:03,Harry Bridges Plaza (Ferry Building),50,361,Customer,98122
7852,2245,9/1/2013 13:27,Yerba Buena Center of the Arts (3rd @ Howard),68,9/1/2013 14:04,Grant Avenue at Columbus Avenue,73,604,Customer,90254
7853,2263,9/1/2013 13:27,Yerba Buena Center of the Arts (3rd @ Howard),68,9/1/2013 14:04,Grant Avenue at Columbus Avenue,73,624,Customer,90254
7858,1687,9/1/2013 13:29,2nd at Townsend,61,9/1/2013 13:57,Embarcadero at Sansome,60,447,Customer,94133
7859,268,9/1/2013 13:29,Powell Street BART,39,9/1/2013 13:34,Civic Center BART (7th at Market),72,611,Subscriber,94117
7860,1070,9/1/2013 13:29,Embarcadero at Bryant,54,9/1/2013 13:47,5th at Howard,57,488,Customer,94105
7861,255,9/1/2013 13:29,Powell Street BART,39,9/1/2013 13:33,Civic Center BART (7th at Market),72,393,Subscriber,94117
7862,15679,9/1/2013 13:29,2nd at Folsom,62,9/1/2013 17:51,2nd at Folsom,62,567,Customer,94105
7863,1635,9/1/2013 13:30,2nd at Townsend,61,9/1/2013 13:57,Embarcadero at Sansome,60,277,Customer,11206
7864,1027,9/1/2013 13:29,Embarcadero at Bryant,54,9/1/2013 13:47,5th at Howard,57,446,Customer,94105
7866,1548,9/1/2013 13:32,Harry Bridges Plaza (Ferry Building),50,9/1/2013 13:58,Embarcadero at Vallejo,48,509,Customer,90742
7870,488,9/1/2013 13:34,Steuart at Market,74,9/1/2013 13:42,Market at 4th,76,384,Customer,94131
7871,1178,9/1/2013 13:34,Davis at Jackson,42,9/1/2013 13:54,2nd at Townsend,61,385,Customer,94111
7873,1122,9/1/2013 13:34,Davis at Jackson,42,9/1/2013 13:53,2nd at Townsend,61,558,Customer,94111
7874,475,9/1/2013 13:34,Steuart at Market,74,9/1/2013 13:42,Market at 4th,76,506,Customer,94131
7880,1265,9/1/2013 13:38,Harry Bridges Plaza (Ferry Building),50,9/1/2013 13:59,Embarcadero at Vallejo,48,590,Customer,90742
7881,1301,9/1/2013 13:38,San Francisco City Hall,58,9/1/2013 14:00,Steuart at Market,74,602,Customer,94123
7882,1293,9/1/2013 13:38,San Francisco City Hall,58,9/1/2013 14:00,Steuart at Market,74,494,Customer,94123
7883,400,9/1/2013 13:39,Market at 4th,76,9/1/2013 13:46,Powell at Post (Union Square),71,267,Customer,94109
7884,546,9/1/2013 13:40,Civic Center BART (7th at Market),72,9/1/2013 13:49,Townsend at 7th,65,274,Subscriber,94107
7885,494,9/1/2013 13:40,Civic Center BART (7th at Market),72,9/1/2013 13:48,Townsend at 7th,65,470,Subscriber,94612
7886,1199,9/1/2013 13:40,San Francisco City Hall,58,9/1/2013 14:00,Steuart at Market,74,359,Customer,94109
7887,983,9/1/2013 13:41,San Pedro Square,6,9/1/2013 13:58,San Jose Civic Center,3,109,Customer,95008
7888,704,9/1/2013 13:41,Embarcadero at Sansome,60,9/1/2013 13:53,Embarcadero at Vallejo,48,636,Customer,78757
7889,986,9/1/2013 13:42,San Pedro Square,6,9/1/2013 13:58,San Jose Civic Center,3,63,Customer,95008
7890,1085,9/1/2013 13:42,Market at Sansome,77,9/1/2013 14:00,2nd at Townsend,61,584,Customer,94122
7891,1076,9/1/2013 13:43,Market at Sansome,77,9/1/2013 14:01,2nd at Townsend,61,539,Customer,94122
7892,609,9/1/2013 13:43,Embarcadero at Sansome,60,9/1/2013 13:53,Embarcadero at Vallejo,48,511,Customer,78757
7893,1180,9/1/2013 13:43,Market at Sansome,77,9/1/2013 14:03,Embarcadero at Sansome,60,615,Customer,94086
7894,1184,9/1/2013 13:43,Market at Sansome,77,9/1/2013 14:03,Embarcadero at Sansome,60,621,Customer,94086
7895,979,9/1/2013 13:44,Townsend at 7th,65,9/1/2013 14:00,Civic Center BART (7th at Market),72,618,Customer,94115
7896,728,9/1/2013 13:45,Post at Kearney,47,9/1/2013 13:57,Harry Bridges Plaza (Ferry Building),50,622,Customer,94105
7897,349,9/1/2013 13:46,Civic Center BART (7th at Market),72,9/1/2013 13:52,Powell Street BART,39,283,Customer,94127
7898,1168,9/1/2013 13:46,Civic Center BART (7th at Market),72,9/1/2013 14:06,Steuart at Market,74,528,Subscriber,94103
7899,856,9/1/2013 13:46,Grant Avenue at Columbus Avenue,73,9/1/2013 14:01,South Van Ness at Market,66,570,Customer,60647
7900,1887,9/1/2013 13:47,Evelyn Park and Ride,30,9/1/2013 14:19,Evelyn Park and Ride,30,10,Customer,93940
7901,1857,9/1/2013 13:48,Evelyn Park and Ride,30,9/1/2013 14:19,Evelyn Park and Ride,30,155,Customer,93940
7902,668,9/1/2013 13:48,Powell at Post (Union Square),71,9/1/2013 13:59,San Francisco Caltrain (Townsend at 4th),70,628,Subscriber,94110
7907,425,9/1/2013 13:51,Market at Sansome,77,9/1/2013 13:58,Washington at Kearney,46,550,Subscriber,94133
7908,381,9/1/2013 13:52,Embarcadero at Vallejo,48,9/1/2013 13:58,Harry Bridges Plaza (Ferry Building),50,434,Customer,91745
7909,471,9/1/2013 13:52,Embarcadero at Vallejo,48,9/1/2013 14:00,Harry Bridges Plaza (Ferry Building),50,576,Customer,94608
7910,435,9/1/2013 13:53,Embarcadero at Vallejo,48,9/1/2013 14:00,Harry Bridges Plaza (Ferry Building),50,357,Customer,94608
7911,437,9/1/2013 13:53,Embarcadero at Vallejo,48,9/1/2013 14:00,Harry Bridges Plaza (Ferry Building),50,376,Customer,91748
7913,435,9/1/2013 13:53,Embarcadero at Vallejo,48,9/1/2013 14:00,Harry Bridges Plaza (Ferry Building),50,339,Customer,91745
7914,346,9/1/2013 13:54,Embarcadero at Vallejo,48,9/1/2013 14:00,Harry Bridges Plaza (Ferry Building),50,444,Customer,91745
7915,702,9/1/2013 13:54,Powell Street BART,39,9/1/2013 14:06,Steuart at Market,74,610,Customer,94127
7916,327,9/1/2013 13:55,Embarcadero at Vallejo,48,9/1/2013 14:00,Harry Bridges Plaza (Ferry Building),50,320,Customer,91745
7917,573,9/1/2013 13:55,Embarcadero at Sansome,60,9/1/2013 14:05,Post at Kearney,47,272,Subscriber,94111
7918,580,9/1/2013 13:55,Embarcadero at Sansome,60,9/1/2013 14:05,Post at Kearney,47,285,Customer,94111
7920,619,9/1/2013 13:57,Temporary Transbay Terminal (Howard at Beale),55,9/1/2013 14:07,5th at Howard,57,362,Customer,93312
7921,771,9/1/2013 13:58,Commercial at Montgomery,45,9/1/2013 14:10,Powell at Post (Union Square),71,459,Customer,80203
7922,826,9/1/2013 13:57,Commercial at Montgomery,45,9/1/2013 14:11,Powell at Post (Union Square),71,281,Customer,80203
7923,847,9/1/2013 13:58,Embarcadero at Sansome,60,9/1/2013 14:12,Howard at 2nd,63,277,Customer,94105
7926,2644,9/1/2013 14:00,Harry Bridges Plaza (Ferry Building),50,9/1/2013 14:44,Davis at Jackson,42,622,Customer,
7928,546,9/1/2013 14:01,Embarcadero at Vallejo,48,9/1/2013 14:11,Embarcadero at Sansome,60,590,Customer,90742
7929,10827,9/1/2013 14:02,Embarcadero at Sansome,60,9/1/2013 17:02,Howard at 2nd,63,316,Customer,90049
7930,512,9/1/2013 14:02,Embarcadero at Vallejo,48,9/1/2013 14:10,Embarcadero at Sansome,60,509,Customer,90742
7931,10807,9/1/2013 14:02,Embarcadero at Sansome,60,9/1/2013 17:02,Howard at 2nd,63,464,Customer,90049
7937,267,9/1/2013 14:05,Powell at Post (Union Square),71,9/1/2013 14:09,Powell at Post (Union Square),71,625,Customer,94949
7939,382,9/1/2013 14:06,Mountain View City Hall,27,9/1/2013 14:12,Mountain View Caltrain Station,28,149,Subscriber,94040
7944,950,9/1/2013 14:09,Harry Bridges Plaza (Ferry Building),50,9/1/2013 14:25,San Francisco Caltrain 2 (330 Townsend),69,376,Customer,94105
7946,1011,9/1/2013 14:10,Yerba Buena Center of the Arts (3rd @ Howard),68,9/1/2013 14:27,Steuart at Market,74,379,Customer,10044
7948,20440,9/1/2013 14:11,Mechanics Plaza (Market at Battery),75,9/1/2013 19:52,Mechanics Plaza (Market at Battery),75,549,Customer,84020
7949,832,9/1/2013 14:11,Embarcadero at Bryant,54,9/1/2013 14:25,Market at 4th,76,315,Customer,94105
7950,894,9/1/2013 14:11,Yerba Buena Center of the Arts (3rd @ Howard),68,9/1/2013 14:26,Steuart at Market,74,595,Customer,10044
7951,880,9/1/2013 14:12,Yerba Buena Center of the Arts (3rd @ Howard),68,9/1/2013 14:27,Steuart at Market,74,559,Customer,10044
7952,700,9/1/2013 14:12,Spear at Folsom,49,9/1/2013 14:24,Townsend at 7th,65,382,Customer,94107
7953,523,9/1/2013 14:14,Steuart at Market,74,9/1/2013 14:23,Embarcadero at Bryant,54,494,Customer,94123
7954,531,9/1/2013 14:15,Steuart at Market,74,9/1/2013 14:23,Embarcadero at Bryant,54,602,Customer,94123
7955,504,9/1/2013 14:15,Steuart at Market,74,9/1/2013 14:23,Embarcadero at Bryant,54,610,Customer,94109
7956,20141,9/1/2013 14:16,Mechanics Plaza (Market at Battery),75,9/1/2013 19:51,Mechanics Plaza (Market at Battery),75,547,Customer,84604
7958,2097,9/1/2013 14:23,Embarcadero at Bryant,54,9/1/2013 14:58,San Francisco Caltrain (Townsend at 4th),70,318,Customer,94105
7959,747,9/1/2013 14:24,2nd at Townsend,61,9/1/2013 14:36,Townsend at 7th,65,539,Customer,94111
7960,741,9/1/2013 14:24,2nd at Townsend,61,9/1/2013 14:36,Townsend at 7th,65,558,Customer,94111
7961,1469,9/1/2013 14:26,Grant Avenue at Columbus Avenue,73,9/1/2013 14:50,San Francisco Caltrain (Townsend at 4th),70,604,Customer,
7962,1423,9/1/2013 14:26,Grant Avenue at Columbus Avenue,73,9/1/2013 14:50,San Francisco Caltrain (Townsend at 4th),70,624,Customer,
7963,1930,9/1/2013 14:26,Embarcadero at Bryant,54,9/1/2013 14:58,San Francisco Caltrain (Townsend at 4th),70,602,Customer,94105
7964,687,9/1/2013 14:26,Civic Center BART (7th at Market),72,9/1/2013 14:38,5th at Howard,57,393,Customer,
7965,745,9/1/2013 14:26,South Van Ness at Market,66,9/1/2013 14:38,Powell Street BART,39,570,Customer,95465
7966,714,9/1/2013 14:26,South Van Ness at Market,66,9/1/2013 14:38,Powell Street BART,39,421,Customer,95472
7967,3031,9/1/2013 14:28,Steuart at Market,74,9/1/2013 15:19,Embarcadero at Vallejo,48,559,Customer,10044
7968,799,9/1/2013 14:29,Embarcadero at Folsom,51,9/1/2013 14:43,San Francisco Caltrain 2 (330 Townsend),69,269,Customer,94105
7969,3456,9/1/2013 14:29,Steuart at Market,74,9/1/2013 15:27,Harry Bridges Plaza (Ferry Building),50,379,Customer,10044
7970,7094,9/1/2013 14:30,Civic Center BART (7th at Market),72,9/1/2013 16:28,Market at 10th,67,611,Customer,94117
7974,561,9/1/2013 14:32,South Van Ness at Market,66,9/1/2013 14:41,South Van Ness at Market,66,358,Subscriber,94109
7975,6937,9/1/2013 14:33,Civic Center BART (7th at Market),72,9/1/2013 16:28,Market at 10th,67,311,Customer,94301
7978,365,9/1/2013 14:34,Market at 4th,76,9/1/2013 14:40,Civic Center BART (7th at Market),72,315,Customer,94105
7979,6364,9/1/2013 14:34,California Ave Caltrain Station,36,9/1/2013 16:20,California Ave Caltrain Station,36,16,Customer,94301
7983,5946,9/1/2013 14:35,University and Emerson,35,9/1/2013 16:14,University and Emerson,35,160,Customer,
7985,1015,9/1/2013 14:35,San Francisco City Hall,58,9/1/2013 14:52,San Francisco City Hall,58,546,Subscriber,94103
7989,1033,9/1/2013 14:36,Embarcadero at Bryant,54,9/1/2013 14:53,Washington at Kearney,46,395,Customer,94105
7992,1657,9/1/2013 14:36,Redwood City Public Library,24,9/1/2013 15:04,Redwood City Caltrain Station,22,255,Customer,94611
7994,896,9/1/2013 14:37,Market at Sansome,77,9/1/2013 14:52,San Francisco Caltrain 2 (330 Townsend),69,344,Customer,94158
7997,2610,9/1/2013 14:40,Harry Bridges Plaza (Ferry Building),50,9/1/2013 15:23,Harry Bridges Plaza (Ferry Building),50,430,Customer,93041
7998,1532,9/1/2013 14:41,2nd at Townsend,61,9/1/2013 15:06,2nd at South Park,64,385,Subscriber,94107
7999,298,9/1/2013 14:44,San Francisco Caltrain 2 (330 Townsend),69,9/1/2013 14:49,Townsend at 7th,65,322,Customer,94107
